,matchID,WIN,GOLDEARNED_x,TOTALMINIONSKILLED_x,KILLS_x,ASSISTS_x,DEATHS_x,VISIONSCORE_x,TOTALDAMAGEDEALTTOCHAMPIONS_x,GOLDEARNED_y,TOTALMINIONSKILLED_y,KILLS_y,ASSISTS_y,DEATHS_y,VISIONSCORE_y,TOTALDAMAGEDEALTTOCHAMPIONS_y
6333,2304023474,0,73222,555,45,84,53,104,112191,69039,514,53,76,46,136,145666
6334,2304032235,0,14415,63,6,11,11,45,14196,18079,66,7,28,5,52,23007
6335,2304064782,0,63847,605,38,48,38,133,94947,62071,574,38,50,38,138,110728
6336,2304157737,0,33731,429,12,17,31,85,33158,45506,469,31,41,12,104,46743
6337,2304262640,0,64184,648,38,54,48,197,121800,68554,617,48,81,38,161,144590
6338,2304484444,0,14815,51,8,13,6,42,21052,15055,50,9,24,5,15,32649
6339,2304522512,0,13193,33,11,11,6,40,22039,15520,51,11,7,8,29,24211
6340,2305033209,0,41973,479,20,34,32,141,65671,53106,562,32,55,20,150,85697
6341,2305149909,0,38681,490,12,23,30,84,49815,49531,511,30,19,12,129,75559
6342,2305188567,0,60913,718,23,41,40,222,100458,75437,765,40,62,23,255,113733
6343,2305487377,0,16947,188,3,1,15,30,10001,30412,333,15,17,3,50,19511
6344,2305527147,0,73412,772,39,64,45,251,138136,82970,789,45,72,39,231,158413
6345,2305569464,0,43003,607,10,19,22,161,56985,55295,650,22,55,10,222,76760
6346,2305589168,0,48795,601,18,21,36,162,73067,52941,536,36,49,18,151,85592
6347,2305697150,0,16425,275,5,3,18,34,24823,23771,300,16,26,4,43,36838
6348,2305743820,0,46756,567,16,22,44,130,70339,61160,601,44,62,16,162,112915
6349,2305761277,0,12980,237,4,3,3,17,10956,12945,255,1,5,3,19,11098
6350,2305769342,0,39010,382,24,30,32,97,59527,45775,426,32,31,24,84,70352
6351,2305779219,0,35327,472,11,34,17,147,67734,36629,427,15,30,19,119,44598
6352,2305784830,0,66730,815,35,62,35,196,81952,72837,723,35,55,35,179,119525
6353,2305797838,0,58368,765,23,29,28,141,84651,62073,745,28,30,23,142,87768
6354,2305806926,0,23113,353,4,5,20,45,16930,29983,361,20,19,4,63,24911
6355,2305843025,0,27115,378,5,7,17,65,21767,32867,408,17,21,5,59,34491
6356,2305847012,0,30804,357,11,13,33,49,31149,45185,454,33,49,11,75,56311
6357,2305850799,0,53478,646,21,29,32,136,64232,63400,613,32,77,21,162,89608
6358,2305855608,0,63733,809,14,25,36,239,81458,68521,785,36,79,14,261,91213
6359,2305861854,0,36608,501,12,13,30,91,39344,50024,501,30,40,12,118,55188
6360,2305898816,0,6599,109,1,6,10,16,16922,12179,143,13,3,4,14,21593
6361,2305901540,0,47559,515,30,36,29,146,73183,52858,521,29,45,30,110,76375
6362,2305902399,0,36480,426,16,23,29,83,39195,43185,440,29,53,16,92,55339
6363,2305950084,0,40531,452,19,23,31,90,49025,52311,523,31,33,19,117,61212
6364,2306134975,0,37428,500,11,16,21,166,36755,49637,624,21,30,11,109,54640
6365,2306143344,0,50026,604,25,25,41,124,97089,59639,570,41,51,25,150,105553
6366,2306146878,0,81865,949,31,61,40,253,162473,85301,892,40,82,31,231,149770
6367,2306151258,0,21763,239,8,10,13,38,18474,30296,354,13,19,8,57,27135
6368,2306159197,0,41819,579,11,14,39,125,43731,58350,572,39,56,11,146,82312
6369,2306224110,0,40272,576,11,23,33,113,57999,55285,571,33,67,11,137,77998
6370,2306224780,0,23903,315,6,11,19,69,30263,34003,437,19,20,6,76,33951
6371,2306301303,0,30875,379,15,22,31,62,40959,46449,436,31,39,15,102,58875
6372,2306301476,0,34273,459,11,16,27,107,34997,47693,466,27,46,11,93,59301
6373,2306304137,0,41888,490,15,23,36,140,55677,54385,538,36,58,15,168,69655
6374,2306342693,0,43736,590,14,32,22,135,36165,54684,689,22,41,14,163,60647
6375,2306382745,0,17543,309,5,5,11,24,27106,19513,246,13,13,8,38,24723
6376,2306388590,0,77124,782,48,83,50,166,185297,85672,751,50,73,48,211,177898
6377,2306428427,0,54487,624,24,27,47,132,101337,63589,612,47,65,24,191,105015
6378,2306451582,0,83045,919,39,62,41,245,153360,84283,849,41,70,39,275,193097
6379,2306590487,0,57666,804,21,26,26,159,58248,62974,792,26,43,21,202,94223
6380,2306628552,0,48935,510,31,47,42,86,78027,60263,540,42,55,31,121,102108
6381,2306714979,0,63321,625,40,70,44,127,115039,70911,643,44,95,41,165,125741
6382,2306830686,0,46667,535,26,30,36,111,84638,53741,480,36,58,26,94,98366
6383,2306835270,0,47307,691,20,27,26,114,69058,58508,665,26,31,20,155,95571
6384,2306845092,0,64650,620,37,62,36,183,120632,69841,700,36,81,37,204,97466
6385,2306902932,0,28690,393,5,4,25,56,27604,43702,475,25,40,5,95,53597
6386,2306924638,0,42228,593,15,27,29,111,70706,56990,648,29,46,15,139,78092
6387,2306995846,0,4585,38,1,1,0,1,1960,3895,30,0,0,1,3,1405
6388,2307173096,0,62474,669,34,52,36,172,108571,65534,654,36,60,34,141,100540
6389,2307227572,0,69360,782,33,59,44,227,115025,75580,668,44,77,34,243,146066
6390,2307383167,0,47775,655,15,21,33,154,72482,58958,643,33,57,15,194,94072
6391,2307444181,0,31335,390,13,24,22,79,34290,41898,442,22,31,13,118,50859
6392,2307473861,0,42987,472,25,42,31,100,75968,55286,477,31,53,25,125,87896
6393,2307474763,0,51244,692,11,29,25,204,73322,57291,657,25,59,11,229,88565
6394,2307475607,0,64571,816,20,42,30,269,83111,69698,827,30,70,20,239,102143
6395,2307525913,0,25267,345,5,5,27,75,25905,40275,436,27,34,5,84,45961
6396,2307646601,0,47582,509,20,34,37,142,71481,58674,630,37,48,20,135,86989
6397,2307706806,0,14565,259,6,4,12,13,18254,18908,316,13,12,4,20,31110
6398,2307778006,0,40684,515,20,24,32,101,49493,51449,506,32,42,20,109,77525
6399,2307879915,0,45476,527,17,20,31,128,58024,55218,617,31,32,17,178,93152
6400,2308136597,0,51287,571,29,33,43,112,72305,65907,566,43,63,29,169,99089
6401,2308175633,0,37644,454,16,20,28,103,41185,45859,466,28,33,16,93,55858
6402,2308180780,0,27298,346,11,23,22,69,36768,31961,321,21,54,14,138,53685
6403,2308187012,0,51362,597,24,20,52,131,87366,64602,554,52,76,24,170,118728
6404,2308204145,0,57472,583,31,49,38,143,86107,58322,552,38,51,31,172,81286
6405,2308209956,0,44163,374,20,35,45,112,72511,55893,481,45,62,20,129,82705
6406,2308243218,0,45281,458,25,25,45,110,75870,53914,447,45,74,25,109,93237
6407,2308270077,0,25018,355,5,8,16,64,29017,34505,419,16,12,5,54,36374
6408,2308297425,0,47761,514,31,39,31,113,82651,53309,592,29,28,28,114,82257
6409,2308342225,0,69768,814,28,52,33,282,97863,71148,862,33,55,29,222,122887
6410,2308350374,0,49527,477,31,47,47,133,81224,63908,544,47,67,31,156,101542
6411,2308434235,0,37137,486,16,27,24,74,49542,47403,514,24,32,16,123,74665
6412,2308464962,0,37716,493,12,18,17,116,46020,46491,489,18,43,12,161,59043
6413,2308502826,0,77364,727,49,65,56,147,178544,82114,635,56,65,50,190,163491
6414,2308529762,0,50839,594,26,31,33,143,76194,58116,582,33,49,26,144,85512
6415,2308557535,0,29518,361,11,11,30,72,39857,42887,411,30,44,11,91,56686
6416,2308581078,0,22058,313,4,6,18,43,24541,30828,300,18,23,4,38,37100
6417,2308589698,0,52529,618,19,34,43,129,96662,62594,548,42,82,19,172,105810
6418,2308614606,0,43268,409,23,26,43,59,55348,56702,515,43,43,24,104,79911
6419,2308622955,0,44262,577,17,15,38,101,57082,55633,541,38,62,17,128,88032
6420,2308678425,0,57404,594,24,47,39,156,83013,64453,620,39,64,24,219,119332
6421,2308703573,0,40089,517,13,15,37,117,55558,53721,467,37,60,13,110,90534
6422,2308704163,0,48752,628,15,35,38,135,64264,62097,590,38,67,15,151,86552
6423,2308729319,0,39450,399,20,22,40,108,55565,55505,520,40,54,20,105,81171
6424,2308771706,0,21590,205,16,15,17,24,25598,23408,217,13,11,13,34,19572
6425,2308773614,0,44575,426,29,34,32,77,68330,52091,487,32,34,29,112,77825
6426,2308786288,0,50344,592,26,12,45,100,85890,63995,516,45,56,27,98,117683
6427,2308815666,0,77036,685,42,52,58,113,117545,81079,719,58,88,42,210,164641
6428,2308829412,0,35968,436,14,17,24,76,41481,45423,468,24,32,14,108,61609
6429,2308871738,0,80434,870,42,36,52,174,137629,85268,862,52,50,43,196,177162
6430,2308915798,0,56656,615,28,38,47,164,97666,69811,641,47,65,28,165,140156
6431,2308977926,0,36794,453,15,37,35,65,49188,53156,532,35,33,15,93,71073
6432,2309023283,0,46723,546,28,37,27,117,76367,52660,473,43,29,23,100,109248
6433,2309229310,0,61934,603,33,50,45,176,101538,71660,713,45,80,33,195,132454
6434,2309436213,0,61527,583,41,52,57,137,114549,70093,694,57,66,42,130,118493
6435,2309453421,0,23634,210,12,20,24,76,35586,29384,209,15,38,10,76,40804
6436,2309510340,0,62902,666,39,61,38,209,104346,67203,725,38,42,39,156,115419
6437,2309763794,0,57996,700,24,39,31,203,76171,68634,750,31,52,24,205,107157
6438,2309881242,0,59211,640,27,47,34,199,118065,64693,593,34,63,27,166,109164
6439,2309909327,0,59479,626,30,39,47,148,103043,66884,637,47,75,30,161,108974
6440,2309984289,0,56782,711,28,45,30,168,97838,63337,736,30,45,28,202,100953
6441,2310109882,0,32067,396,11,11,32,61,45159,40698,406,32,34,11,84,58946
6442,2310143571,0,78930,806,48,52,60,166,154125,83887,716,60,84,48,206,186244
6443,2310428357,0,31361,530,8,14,17,99,31762,43606,582,22,32,12,116,53627
6444,2310534573,0,12942,205,9,3,6,14,23702,11787,179,4,6,4,10,11598
6445,2310539644,0,44540,467,26,33,37,89,69011,55019,489,37,46,26,124,85475
6446,2310565106,0,49626,610,24,21,39,161,66087,63491,604,39,35,24,135,81952
6447,2310572079,0,22122,320,6,4,16,41,34460,23855,291,14,21,7,36,23957
6448,2310591951,0,48228,501,28,56,38,126,122348,59102,565,38,48,28,145,100955
6449,2310642154,0,57477,680,23,36,32,222,82893,64857,656,31,55,23,181,102870
6450,2310642199,0,22510,257,6,8,25,35,23636,37980,315,25,38,7,46,42344
6451,2310654558,0,12765,207,4,9,6,13,20644,18520,258,14,14,8,31,32629
6452,2310657735,0,48240,574,24,25,41,95,65312,62713,683,41,46,24,101,105110
6453,2310675789,0,81113,816,42,55,48,237,124149,78385,836,48,78,42,184,139638
6454,2310690075,0,63490,744,22,46,33,230,99062,69059,796,33,69,22,220,124414
6455,2310770093,0,41196,503,17,24,28,107,53760,53605,508,28,38,17,124,74625
6456,2310805316,0,37649,493,11,12,30,99,58345,54220,560,30,48,11,115,73798
6457,2310814670,0,60725,603,27,42,41,164,79618,67666,741,41,55,27,213,122523
6458,2310819257,0,55393,656,27,43,33,188,80918,61370,650,33,58,27,145,84328
6459,2310864385,0,30374,455,7,11,25,77,34362,38164,457,24,32,7,83,45265
6460,2310879536,0,56321,654,29,26,55,203,81822,70609,645,55,61,30,187,114670
6461,2310983838,0,47413,518,22,29,35,150,75295,54009,496,35,68,22,120,85111
6462,2311011424,0,59693,579,40,76,43,180,106241,64193,560,43,67,40,145,112444
6463,2311056426,0,65127,697,32,41,44,190,98681,71389,678,44,63,32,167,119721
6464,2311080859,0,58187,580,33,66,48,124,102534,66767,577,48,72,33,128,121657
6465,2311101656,0,50704,538,26,38,35,127,82884,58268,527,35,52,26,159,86806
6466,2311112731,0,33990,360,16,20,32,102,47166,47560,456,32,45,16,92,66582
6467,2311124011,0,33710,449,20,18,30,55,63921,35405,489,15,26,15,71,67904
6468,2311157428,0,32872,467,7,13,11,108,32210,40435,575,11,15,7,145,37102
6469,2311216730,0,17441,313,6,10,11,45,24797,23901,370,12,21,7,37,44561
6470,2311235468,0,36318,346,16,27,20,132,47383,37497,296,22,42,12,186,50224
6471,2311244671,0,42609,611,8,15,30,152,49053,55106,633,30,55,8,198,65091
6472,2311244900,0,64438,824,22,52,32,271,100364,72708,798,32,81,22,282,110575
6473,2311345824,0,65060,630,37,46,51,190,109067,73371,559,51,72,37,158,117531
6474,2311352372,0,68417,709,38,65,50,170,108925,77533,683,50,82,38,212,175960
6475,2311399049,0,50466,581,21,28,32,118,69005,59468,616,32,49,21,126,93130
6476,2311422079,0,52528,639,19,27,34,153,63353,60461,568,34,69,19,150,96420
6477,2311462384,0,45537,552,12,8,40,99,52204,56597,608,40,46,12,135,99592
6478,2311475030,0,55011,648,26,47,40,141,97618,61461,581,40,56,26,167,125428
6479,2311481201,0,54122,665,22,25,40,135,79810,65087,654,40,50,22,181,98000
6480,2311568221,0,33960,396,11,11,25,82,48157,45503,548,25,45,11,105,66884
6481,2311656988,0,61056,563,43,58,33,187,97112,60303,588,33,41,43,133,89422
6482,2311681905,0,61805,543,37,63,41,173,91335,65496,655,41,66,37,192,101209
6483,2311784768,0,17287,56,11,17,14,42,34940,26192,77,27,8,8,29,65311
6484,2311794156,0,31861,449,10,8,31,63,39804,44969,411,31,54,10,92,52040
6485,2311906141,0,57411,723,26,52,34,173,97015,68205,678,34,50,26,144,123628
6486,2312079756,0,39504,563,12,18,26,131,59316,56853,664,26,50,12,153,79608
6487,2312218962,0,54784,591,29,53,37,140,94499,67458,588,37,59,29,171,100220
6488,2312258606,0,21647,337,11,10,20,21,27319,26388,291,27,35,6,43,61719
6489,2312412383,0,45246,549,17,21,34,92,61424,56161,533,34,37,17,126,81612
6490,2312465027,0,34650,403,16,16,31,71,44518,46753,493,30,30,16,107,53888
6491,2312553666,0,54886,581,30,31,36,140,87144,60267,527,36,62,30,193,94829
6492,2312580705,0,57785,626,34,47,46,212,90888,66880,619,46,66,34,202,103511
6493,2312687656,0,43087,409,26,27,43,101,88294,55510,426,43,58,26,125,105772
6494,2312753162,0,43477,406,26,43,40,113,74552,51176,399,40,78,26,136,89270
6495,2312989449,0,22508,260,11,6,20,44,25776,28407,318,20,17,11,47,26682
6496,2313057088,0,32823,414,11,15,37,74,53991,51234,528,37,41,11,79,66955
6497,2313082150,0,47592,506,22,19,45,151,64399,60294,567,45,70,22,142,96599
6498,2313190412,0,27487,380,11,6,20,46,27467,35115,378,20,25,11,66,34231
6499,2313197502,0,34342,505,10,7,42,77,45230,52380,543,42,45,10,113,84624
6500,2313198857,0,34743,482,10,10,22,97,38415,43134,468,22,33,10,92,45802
6501,2313217330,0,24295,247,11,8,32,38,29789,39012,360,32,22,11,66,43329
6502,2313224655,0,48882,529,21,31,37,105,72738,63526,654,37,61,21,130,93851
6503,2313226229,0,35389,372,13,21,33,80,49503,47463,417,33,53,13,99,65197
6504,2313235648,0,34973,464,11,16,25,79,42915,45099,483,25,33,11,81,54067
6505,2313237539,0,68451,755,33,50,49,151,131378,76292,720,49,69,34,195,148626
6506,2313253741,0,14805,256,5,4,6,16,16066,18654,287,14,6,6,26,21608
6507,2313284332,0,42198,530,15,20,36,103,59339,54657,559,36,48,15,115,74615
6508,2313303748,0,72228,688,47,63,41,205,135707,68950,664,41,57,47,190,129442
6509,2313357497,0,45924,579,15,15,36,94,59795,55463,586,36,40,15,144,72643
6510,2313357781,0,52409,529,32,37,36,123,88381,61025,590,36,49,32,157,115642
6511,2313410967,0,39473,476,8,7,37,112,60015,48664,451,37,55,8,96,67005
6512,2313432024,0,53218,593,28,46,42,109,92298,59749,542,42,51,28,127,104601
6513,2313488105,0,60688,643,33,58,60,124,125263,72206,551,60,82,33,119,133470
6514,2313586064,0,38704,404,18,27,35,93,63257,48735,484,35,49,18,112,69498
6515,2313598376,0,50953,613,25,34,29,95,77417,59025,615,29,26,25,110,74179
6516,2313616274,0,61600,673,29,25,52,138,97702,69558,594,52,50,29,168,115168
6517,2313740573,0,19042,34,11,16,12,78,28700,18127,63,7,38,9,64,27409
6518,2313777180,0,42180,507,17,20,29,124,53086,54469,551,29,31,17,125,78439
6519,2313923659,0,38903,524,12,15,25,101,41604,49605,562,25,44,12,114,62583
6520,2314000006,0,13658,40,5,10,12,41,15230,20375,35,11,26,9,88,20748
6521,2314209078,0,59736,693,26,32,33,150,111147,63019,670,33,49,26,177,113225
6522,2314216038,0,27162,455,7,7,26,75,42412,40600,549,29,25,10,106,55219
6523,2314341358,0,20850,413,7,5,12,40,31829,32595,498,19,15,5,41,43285
6524,2314723695,0,66392,653,33,49,32,272,97286,67563,793,32,67,33,207,101428
6525,2314859319,0,35186,516,11,14,25,76,42403,46391,513,25,36,11,140,60239
6526,2314902669,0,42757,579,16,19,38,115,73885,59544,640,38,57,16,120,99241
6527,2314918197,0,41123,454,20,22,48,82,79819,59958,483,48,39,21,115,95755
6528,2314925359,0,37701,509,13,18,22,119,46152,50071,568,22,24,14,121,53846
6529,2314979169,0,56124,665,26,39,38,154,76640,65912,633,38,75,26,183,93281
6530,2314980780,0,54098,646,20,35,35,161,84577,64134,595,35,55,20,181,96062
6531,2315020103,0,33684,373,19,28,8,69,35979,25814,357,8,7,20,49,26497
6532,2315044815,0,40748,485,21,14,27,68,81521,42026,446,29,47,15,59,84698
6533,2315069323,0,36066,468,15,17,25,73,53887,50671,495,25,37,15,113,74251
6534,2315126874,0,46507,578,17,18,26,124,53024,51257,536,26,48,17,114,72529
6535,2315126904,0,30317,401,9,6,31,62,34312,47465,505,31,21,10,74,60979
6536,2315133052,0,40022,516,11,15,33,101,47170,50314,557,33,42,11,138,60794
6537,2315152872,0,41707,460,20,39,30,143,67666,53394,536,30,52,20,142,72975
6538,2315161399,0,43481,636,10,14,22,96,46606,58139,625,22,34,10,123,70658
6539,2315168115,0,43482,568,13,15,26,125,69650,53624,634,26,34,13,155,84963
6540,2315253720,0,56331,680,25,36,32,154,105238,66044,610,32,47,25,187,98437
6541,2315257221,0,27840,196,12,29,28,111,44044,38281,255,32,39,14,105,64478
6542,2315260399,0,68733,571,42,45,52,192,138579,73341,672,52,54,42,212,143752
6543,2315382553,0,31349,417,11,10,22,65,40860,39910,439,22,35,11,122,48514
6544,2315410038,0,33324,458,10,24,18,60,34056,39578,477,18,29,10,79,37143
6545,2315766315,0,46730,485,23,28,33,139,73989,57515,583,33,43,23,157,81759
6546,2315801072,0,48649,591,19,11,31,149,62899,57012,602,30,44,19,198,71508
6547,2315966195,0,44627,430,26,34,35,136,113209,54533,386,37,61,27,151,102224
6548,2315999509,0,55063,562,31,44,38,138,82090,60164,593,38,51,31,137,104478
6549,2316095613,0,18816,205,2,3,32,42,21189,40353,417,32,49,2,58,50268
6550,2316138436,0,80596,764,37,49,47,198,157385,80896,876,47,79,37,248,133504
6551,2316206466,0,56531,718,19,38,35,169,84744,67076,727,35,78,19,224,95828
6552,2316244467,0,23645,306,4,7,27,77,31155,39011,436,27,37,4,64,50123
6553,2316626178,0,77560,636,56,63,52,217,152563,80336,693,52,52,56,151,161867
6554,2316720910,0,45919,545,21,20,42,121,68455,57727,473,42,62,21,128,84693
6555,2316773911,0,55941,659,32,49,33,172,107246,67094,666,32,35,32,146,125359
6556,2316908648,0,54224,679,23,30,37,164,91927,62648,596,37,73,23,133,110603
6557,2316922987,0,62746,724,34,36,37,220,94428,68352,723,37,64,34,163,104232
6558,2317077876,0,34252,442,12,12,19,108,31597,39706,438,19,23,12,101,36801
6559,2317157914,0,83811,925,54,74,59,160,179909,91956,759,58,58,54,200,199019
6560,2317210727,0,12313,22,9,4,8,23,17849,12789,43,8,8,9,28,23572
6561,2317223048,0,51481,481,39,28,46,108,88418,60096,515,46,57,39,121,105686
6562,2317266197,0,56735,485,36,55,43,116,100100,67102,620,43,50,36,120,118300
6563,2317295348,0,63251,754,29,45,36,225,111344,70507,714,36,70,29,258,111149
6564,2317340135,0,45343,519,20,25,42,115,63810,60762,643,42,63,20,136,88269
6565,2317362010,0,50897,575,19,24,29,151,61780,58007,629,29,50,19,137,73660
6566,2317376787,0,43778,575,22,27,32,125,67266,57155,582,32,49,22,146,85362
6567,2317425952,0,42968,491,20,25,23,119,49007,45088,539,23,28,20,100,50384
6568,2317437376,0,68102,706,37,54,38,181,123696,74973,851,38,43,37,186,114988
6569,2317450096,0,38055,443,18,22,24,113,49331,42885,506,24,31,18,96,59155
6570,2317470308,0,27373,369,13,15,22,59,34213,33907,327,22,20,13,58,35162
6571,2317841835,0,18565,240,5,8,11,36,13407,25241,317,11,12,5,40,18751
6572,2318086008,0,57263,662,29,34,41,141,97577,68023,636,41,58,29,152,96415
6573,2318094389,0,35193,404,12,18,31,95,43514,46707,404,31,72,12,109,57047
6574,2318170210,0,75379,646,50,55,52,142,140946,74805,690,52,48,50,168,116953
6575,2318205239,0,46942,498,23,42,41,151,69502,59711,556,41,51,23,132,82893
6576,2318210686,0,36088,397,21,14,24,49,49286,41787,409,35,26,15,91,83236
6577,2318489010,0,58253,696,29,34,31,182,80361,60314,608,31,40,29,178,69782
6578,2318499712,0,40340,318,26,27,26,141,70014,30994,215,15,63,20,86,46060
6579,2318641963,0,29973,350,16,20,22,58,28874,35260,429,21,21,16,67,36953
6580,2318643439,0,54114,728,21,21,37,145,88092,65862,688,37,40,21,144,97059
6581,2318683639,0,41868,536,22,22,38,95,56848,53048,498,38,33,22,124,68013
6582,2318691087,0,87905,661,57,93,65,236,182766,90748,725,63,120,57,198,195428
6583,2318695916,0,65378,775,28,37,30,222,125698,69671,760,30,50,28,209,103757
6584,2318711838,0,48348,501,26,32,33,131,73739,58473,560,33,42,26,167,95764
6585,2318726734,0,22244,294,13,5,19,20,29051,24092,343,17,15,9,44,53209
6586,2318732915,0,53372,500,32,56,41,93,93806,59726,530,41,34,32,100,90684
6587,2318756134,0,57482,723,29,27,23,131,88258,61150,727,23,21,29,191,74924
6588,2318782024,0,30971,333,14,20,38,30,42424,47757,482,38,26,14,52,66489
6589,2318802882,0,31992,318,12,14,34,65,41946,49750,549,34,20,12,77,69608
6590,2318817492,0,9725,208,3,2,4,7,9199,10312,163,5,6,3,17,14203
6591,2318828666,0,20441,281,6,12,15,92,20950,22070,269,6,30,5,111,23567
6592,2318845130,0,57617,676,26,35,42,164,109593,68501,747,42,42,26,131,125880
6593,2318849916,0,65615,696,39,54,44,164,103774,73708,583,44,59,39,200,133706
6594,2318856087,0,36470,564,12,14,34,103,57306,54051,587,34,56,12,110,78658
6595,2318861519,0,47110,595,16,22,29,112,60199,59716,581,29,55,16,192,78271
6596,2318888337,0,38676,398,18,20,27,99,44109,47922,530,27,34,18,124,60290
6597,2318895452,0,56982,511,32,44,55,131,98732,69241,533,55,73,32,104,133109
6598,2318895923,0,43343,577,15,27,33,136,51173,54744,521,33,70,15,129,74583
6599,2318909097,0,23117,205,9,11,23,55,18711,36586,342,23,23,9,54,41417
6600,2318974349,0,37522,415,18,17,32,64,57314,43979,396,32,49,18,96,69993
6601,2318977285,0,49792,451,31,45,50,120,82483,65975,564,50,67,31,110,118157
6602,2318981483,0,31012,372,12,14,37,52,36704,43544,373,37,43,12,68,64624
6603,2319007488,0,57068,739,18,43,22,247,75058,60300,775,22,35,18,172,79304
6604,2319058912,0,42913,597,11,14,21,178,49278,54543,661,21,45,12,175,75217
6605,2319082841,0,51945,508,25,36,39,109,90251,66651,624,39,62,25,177,101061
6606,2319154987,0,49746,568,26,37,30,142,85192,49981,456,30,36,27,157,80186
6607,2319188216,0,41164,422,25,32,43,77,51842,57746,487,43,54,25,110,92745
6608,2319208371,0,43841,565,14,20,18,153,43977,45697,514,18,42,14,160,56310
6609,2319222922,0,81863,738,58,73,68,138,161846,86875,684,68,90,58,145,218808
6610,2319539727,0,39605,427,22,20,32,84,49112,55016,582,32,24,23,74,63373
6611,2319576333,0,42701,412,22,24,36,88,61564,48353,424,36,50,23,97,79951
6612,2319588546,0,7793,22,3,5,8,15,7558,11823,18,14,8,5,9,23577
6613,2319667574,0,46715,469,24,54,22,146,83292,53510,551,21,31,24,128,92854
6614,2319668237,0,42631,609,16,23,21,125,51107,52380,585,21,34,16,128,51614
6615,2319681740,0,55880,574,33,62,43,124,99222,66837,679,43,55,33,144,104447
6616,2319723396,0,59302,619,26,44,38,210,106679,65412,611,38,54,26,154,106539
6617,2319753472,0,36495,336,28,41,34,43,59728,45952,409,34,45,28,93,60648
6618,2319759582,0,30115,453,6,4,23,83,26542,41855,458,23,38,6,110,53261
6619,2319767143,0,20647,164,12,21,14,46,26139,23269,188,13,19,13,36,22495
6620,2319768759,0,42505,571,14,18,26,121,48821,53133,514,26,38,14,155,61673
6621,2319789466,0,71778,756,37,65,47,200,160190,84123,813,47,56,37,270,133545
6622,2319833545,0,59482,696,26,39,41,163,100654,69729,727,41,58,26,240,116868
6623,2319893750,0,45384,476,25,40,35,105,68906,55351,492,35,37,26,133,85402
6624,2319976112,0,44107,514,23,36,30,115,61735,54219,565,30,44,23,157,76692
6625,2320213076,0,39343,435,18,29,36,92,55224,51590,490,36,41,18,122,81164
6626,2320239624,0,36056,448,15,7,29,77,40440,46125,501,29,31,15,119,54045
6627,2320247253,0,24979,273,12,19,25,46,33974,35399,326,25,34,12,61,40259
6628,2320278774,0,54778,637,30,44,33,98,91265,68370,692,33,34,31,177,103460
6629,2320291926,0,33388,431,15,19,23,67,31847,47184,494,23,38,15,108,45839
6630,2320326759,0,40739,497,16,16,38,95,40040,49320,499,38,54,16,113,65395
6631,2320339660,0,24601,323,14,8,11,24,29051,22360,268,9,9,11,32,19353
6632,2320341248,0,48828,540,29,51,47,91,72693,61913,484,47,38,29,107,90258
6633,2320344179,0,91505,863,46,39,66,193,172880,94635,1007,66,82,46,158,164952
6634,2320384047,0,46493,504,26,34,35,126,69035,53545,512,35,62,27,132,82264
6635,2320444750,0,34913,369,22,14,16,63,43647,45871,480,16,11,22,114,43914
6636,2320486793,0,42913,453,15,23,36,98,66019,54820,510,36,42,15,134,87359
6637,2320535398,0,68756,679,35,41,50,229,113661,83812,711,50,70,35,241,131058
6638,2320561259,0,47288,527,27,29,28,166,80801,58186,590,28,17,27,149,71008
6639,2320587180,0,62124,659,28,39,36,227,97128,69773,702,35,44,28,184,101303
6640,2320610685,0,41932,380,28,23,26,98,53652,44840,412,26,28,28,55,62087
6641,2320632008,0,76984,692,36,62,41,236,181570,80417,908,41,69,37,187,187961
6642,2320659099,0,59600,586,39,38,51,152,109894,69842,560,51,89,39,149,124687
6643,2320661670,0,40962,429,23,34,23,103,64992,45938,466,22,37,23,116,66533
6644,2320698569,0,48910,592,24,39,39,84,76824,60481,545,39,48,24,115,113487
6645,2320715753,0,24259,332,5,4,21,44,23266,34418,398,21,17,5,56,31381
6646,2320772266,0,59483,751,28,54,29,151,99518,65134,599,29,54,28,170,107500
6647,2320786110,0,50386,596,18,29,40,135,59065,61408,594,40,36,18,164,102967
6648,2320793310,0,43034,467,20,35,31,136,61824,52258,536,31,59,20,135,72991
6649,2320803294,0,40114,545,13,12,29,108,42614,52743,516,29,46,13,95,62683
6650,2320913657,0,44585,534,19,33,41,124,62277,60617,618,41,47,19,143,88538
6651,2320943615,0,40710,642,14,30,27,96,67705,45435,530,34,39,21,121,107322
6652,2321086640,0,32690,406,11,13,31,46,33224,48805,446,31,40,11,75,61314
6653,2321088808,0,34784,488,24,27,22,52,73285,40891,511,27,28,23,65,90744
6654,2321118248,0,38786,400,19,26,43,73,66631,55309,463,43,44,19,91,94080
6655,2321132011,0,37136,460,13,26,31,92,63464,49491,496,31,56,13,121,78488
6656,2321212537,0,53104,499,33,35,49,152,104000,60244,487,49,64,33,177,116853
6657,2321359859,0,48430,536,22,15,39,121,71792,52878,438,39,39,22,151,74792
6658,2321368015,0,54392,618,21,34,35,164,78654,61134,622,35,71,21,187,106632
6659,2321422880,0,23894,273,5,6,23,52,29976,33596,295,23,25,5,40,41534
6660,2321434714,0,60167,686,31,68,41,180,122095,68368,672,41,69,31,190,132841
